timestamp,distance_km,base_duration_min,traffic_speed_kmh,free_flow_speed_kmh,congestion_ratio,hour,day_of_week,weekend,rainfall_mm,visibility_km,temperature_c,incident_count,incident_severity,road_type_encoded,vehicle_type_encoded,route_length_km,historical_mean_time,historical_std_time,actual_travel_time,delayed
2026-01-19T16:12:00,9.53,11.4,25.4,50.0,0.492,16,0,0,4.1,3.3,29.5,1,2,2,1,9.53,13.6,2.0,21.9,1
2026-01-19T16:30:00,23.93,22.1,57.0,65.0,0.123,16,0,0,0.0,10.0,25.1,0,0,1,1,23.93,23.2,2.8,26.8,1
2026-01-19T16:48:00,57.68,53.2,57.5,65.0,0.115,16,0,0,1.8,4.4,20.9,0,0,0,1,57.68,55.6,6.7,65.1,1
2026-01-19T17:06:00,61.02,56.3,41.5,65.0,0.362,17,0,0,0.0,10.0,30.8,0,0,0,2,61.02,64.5,7.7,87.4,1
2026-01-19T17:24:00,19.78,23.7,34.1,50.0,0.318,17,0,0,0.0,10.0,34.3,0,0,2,2,19.78,26.7,3.2,32.2,1
2026-01-19T17:42:00,63.25,58.4,39.4,65.0,0.394,17,0,0,0.0,10.0,25.7,0,0,0,2,63.25,67.6,8.1,98.8,1
2026-01-19T18:00:00,10.55,12.7,32.0,50.0,0.36,18,0,0,0.0,10.0,31.7,0,0,0,0,10.55,14.5,2.0,19.1,1
2026-01-19T18:18:00,14.36,17.2,31.9,50.0,0.362,18,0,0,0.0,10.0,31.4,0,0,1,2,14.36,19.7,2.4,24.4,1
2026-01-19T18:36:00,30.63,28.3,43.7,65.0,0.328,18,0,0,0.0,10.0,21.8,0,0,1,0,30.63,32.0,3.8,40.2,1
2026-01-19T18:54:00,61.57,56.8,35.8,65.0,0.449,18,0,0,0.0,10.0,22.0,0,0,1,1,61.57,67.0,8.0,105.2,1
2026-01-19T19:12:00,41.77,38.6,18.8,65.0,0.711,19,0,0,18.7,3.2,32.0,0,0,1,0,41.77,49.6,6.0,130.4,1
2026-01-19T19:30:00,59.62,55.0,23.0,65.0,0.646,19,0,0,0.0,10.0,16.7,1,2,2,0,59.62,69.2,8.3,151.8,1
2026-01-19T19:48:00,34.04,31.4,18.0,65.0,0.723,19,0,0,0.0,10.0,17.6,1,3,1,1,34.04,40.5,4.9,115.1,1
2026-01-19T20:06:00,58.45,54.0,42.4,65.0,0.348,20,0,0,0.0,10.0,22.3,0,0,0,1,58.45,61.5,7.4,81.9,1
2026-01-19T20:24:00,64.44,59.5,40.7,65.0,0.374,20,0,0,0.0,10.0,34.7,0,0,0,2,64.44,68.4,8.2,95.7,1
2026-01-19T20:42:00,57.8,53.4,38.7,65.0,0.405,20,0,0,0.0,10.0,33.5,0,0,2,2,57.8,62.1,7.5,89.9,1
2026-01-19T21:00:00,39.91,36.8,49.5,65.0,0.238,21,0,0,9.6,4.7,40.8,0,0,0,2,39.91,40.3,4.8,46.6,1
2026-01-19T21:18:00,33.88,31.3,55.7,65.0,0.143,21,0,0,0.0,10.0,28.8,0,0,0,2,33.88,33.1,4.0,33.7,0
2026-01-19T21:36:00,46.46,42.9,52.4,65.0,0.194,21,0,0,0.0,10.0,31.1,0,0,1,1,46.46,46.2,5.5,49.4,1
2026-01-19T21:54:00,56.61,52.3,65.7,65.0,0.0,21,0,0,0.0,10.0,21.0,0,0,0,2,56.61,52.3,6.3,55.1,0
2026-01-19T22:12:00,50.44,46.6,58.1,65.0,0.106,22,0,0,0.0,10.0,21.3,0,0,0,0,50.44,48.6,5.8,56.9,1
2026-01-19T22:30:00,10.98,13.2,41.7,50.0,0.166,22,0,0,0.0,10.0,25.9,0,0,0,2,10.98,14.1,2.0,13.2,0
2026-01-19T22:48:00,35.73,33.0,54.8,65.0,0.157,22,0,0,0.0,10.0,14.5,0,0,1,2,35.73,35.1,4.2,42.6,1
2026-01-19T23:06:00,27.42,25.3,62.9,65.0,0.032,23,0,0,0.0,10.0,26.9,0,0,1,2,27.42,25.6,3.1,25.3,0
2026-01-19T23:24:00,58.75,54.2,33.2,65.0,0.489,23,0,0,0.0,10.0,31.4,1,3,1,2,58.75,64.8,7.8,104.8,1
2026-01-19T23:42:00,39.74,36.7,57.0,65.0,0.123,23,0,0,0.0,10.0,23.4,0,0,1,2,39.74,38.5,4.6,39.7,0
2026-01-20T00:00:00,20.54,19.0,58.7,65.0,0.097,0,1,0,0.0,10.0,23.9,0,0,0,2,20.54,19.7,2.4,19.0,0
2026-01-20T00:18:00,59.84,55.2,56.0,65.0,0.138,0,1,0,0.0,10.0,30.5,0,0,0,1,59.84,58.2,7.0,65.7,1
2026-01-20T00:36:00,45.27,41.8,58.3,65.0,0.103,0,1,0,1.3,5.0,34.0,0,0,0,2,45.27,43.5,5.2,44.6,0
2026-01-20T00:54:00,18.99,22.8,42.6,50.0,0.148,0,1,0,0.0,10.0,22.4,0,0,0,2,18.99,24.1,2.9,27.9,1
2026-01-20T01:12:00,35.46,32.7,41.2,65.0,0.366,1,1,0,13.3,4.4,21.8,0,0,1,2,35.46,37.5,4.5,54.9,1
2026-01-20T01:30:00,51.79,47.8,56.8,65.0,0.126,1,1,0,0.0,10.0,28.7,0,0,1,1,51.79,50.2,6.0,56.3,1
2026-01-20T01:48:00,47.74,44.1,54.5,65.0,0.162,1,1,0,0.0,10.0,21.2,0,0,1,2,47.74,47.0,5.6,54.7,1
2026-01-20T02:06:00,22.3,20.6,58.6,65.0,0.098,2,1,0,0.0,10.0,33.5,0,0,2,0,22.3,21.4,2.6,23.7,1
2026-01-20T02:24:00,41.14,38.0,56.8,65.0,0.126,2,1,0,0.0,10.0,35.6,0,0,0,2,41.14,39.9,4.8,41.8,0
2026-01-20T02:42:00,53.93,49.8,53.1,65.0,0.183,2,1,0,1.3,2.5,24.8,0,0,0,1,53.93,53.4,6.4,58.8,1
2026-01-20T03:00:00,14.91,17.9,39.2,50.0,0.216,3,1,0,0.0,10.0,36.3,0,0,0,2,14.91,19.4,2.3,22.7,1
2026-01-20T03:18:00,30.72,28.4,53.5,65.0,0.177,3,1,0,4.1,5.0,23.8,0,0,1,2,30.72,30.4,3.6,34.7,1
2026-01-20T03:36:00,50.04,46.2,50.7,65.0,0.22,3,1,0,2.5,2.8,25.5,0,0,1,2,50.04,50.3,6.0,56.3,1
2026-01-20T03:54:00,15.97,19.2,43.2,50.0,0.136,3,1,0,0.0,10.0,27.6,0,0,2,2,15.97,20.2,2.4,20.9,0
2026-01-20T04:12:00,57.93,53.5,54.8,65.0,0.157,4,1,0,0.0,10.0,17.0,0,0,0,0,57.93,56.9,6.8,65.7,1
2026-01-20T04:30:00,53.53,49.4,61.7,65.0,0.051,4,1,0,0.0,10.0,34.3,0,0,0,1,53.53,50.4,6.0,51.5,0
2026-01-20T04:48:00,58.29,53.8,54.9,65.0,0.155,4,1,0,0.0,10.0,27.2,0,0,1,0,58.29,57.1,6.9,56.3,0
2026-01-20T05:06:00,45.31,41.8,59.3,65.0,0.088,5,1,0,1.0,4.8,19.4,0,0,1,2,45.31,43.3,5.2,47.7,0
2026-01-20T05:24:00,61.07,56.4,62.1,65.0,0.045,5,1,0,0.0,10.0,31.8,0,0,2,2,61.07,57.4,6.9,60.9,0
2026-01-20T05:42:00,43.26,39.9,59.3,65.0,0.088,5,1,0,0.0,10.0,23.5,0,0,0,0,43.26,41.3,5.0,43.3,0
2026-01-20T06:00:00,21.16,19.5,54.0,65.0,0.169,6,1,0,0.0,10.0,28.4,0,0,0,1,21.16,20.8,2.5,25.1,1
2026-01-20T06:18:00,60.74,56.1,57.7,65.0,0.112,6,1,0,0.0,10.0,31.8,0,0,0,2,60.74,58.6,7.0,60.4,0
2026-01-20T06:36:00,10.05,12.1,47.4,50.0,0.052,6,1,0,0.0,10.0,16.5,0,0,0,0,10.05,12.4,2.0,12.1,0
2026-01-20T06:54:00,46.71,43.1,55.7,65.0,0.143,6,1,0,0.0,10.0,29.6,0,0,0,2,46.71,45.6,5.5,49.7,1
2026-01-20T07:12:00,60.31,55.7,55.5,65.0,0.146,7,1,0,2.0,3.6,24.3,0,0,1,2,60.31,59.0,7.1,66.6,1
2026-01-20T07:30:00,61.21,56.5,46.8,65.0,0.28,7,1,0,5.1,4.2,17.3,0,0,1,1,61.21,62.8,7.5,78.7,1
2026-01-20T07:48:00,59.05,54.5,53.4,65.0,0.178,7,1,0,0.0,10.0,29.5,0,0,0,2,59.05,58.4,7.0,64.2,1
2026-01-20T08:06:00,62.72,57.9,18.0,65.0,0.723,8,1,0,0.0,10.0,21.1,1,3,1,2,62.72,74.6,9.0,206.9,1
2026-01-20T08:24:00,19.48,23.4,18.0,50.0,0.64,8,1,0,0.0,10.0,25.8,1,2,0,2,19.48,29.4,3.5,64.5,1
2026-01-20T08:42:00,13.1,15.7,35.3,50.0,0.294,8,1,0,0.0,10.0,27.6,0,0,1,0,13.1,17.5,2.1,18.1,1
2026-01-20T09:00:00,55.37,51.1,38.1,65.0,0.414,9,1,0,0.0,10.0,32.0,0,0,0,0,55.37,59.6,7.2,88.0,1
2026-01-20T09:18:00,23.73,21.9,34.9,65.0,0.463,9,1,0,0.0,10.0,25.0,0,0,1,2,23.73,26.0,3.1,43.3,1
2026-01-20T09:36:00,11.67,14.0,30.1,50.0,0.398,9,1,0,1.9,4.4,25.2,0,0,1,2,11.67,16.2,2.0,24.9,1
2026-01-20T09:54:00,15.69,18.8,18.0,50.0,0.64,9,1,0,0.6,3.9,12.0,1,2,1,1,15.69,23.6,2.8,50.2,1
2026-01-20T10:12:00,23.13,21.4,25.0,65.0,0.615,10,1,0,0.0,10.0,18.7,1,2,0,0,23.13,26.7,3.2,56.1,1
2026-01-20T10:30:00,51.92,47.9,45.2,65.0,0.305,10,1,0,0.0,10.0,26.7,0,0,2,0,51.92,53.7,6.4,68.5,1
2026-01-20T10:48:00,26.5,24.5,36.0,65.0,0.446,10,1,0,0.0,10.0,28.4,0,0,0,0,26.5,28.9,3.5,45.1,1
2026-01-20T11:06:00,41.8,38.6,53.7,65.0,0.174,11,1,0,1.4,3.7,21.1,0,0,0,1,41.8,41.3,5.0,45.3,1
2026-01-20T11:24:00,24.05,22.2,48.4,65.0,0.255,11,1,0,2.7,4.9,18.9,0,0,1,1,24.05,24.5,2.9,30.8,1
2026-01-20T11:42:00,47.27,43.6,54.5,65.0,0.162,11,1,0,0.0,10.0,27.3,0,0,0,1,47.27,46.4,5.6,54.6,1
2026-01-20T12:00:00,24.91,23.0,55.5,65.0,0.146,12,1,0,0.0,10.0,31.3,0,0,1,1,24.91,24.3,2.9,27.4,1
2026-01-20T12:18:00,24.1,22.2,57.4,65.0,0.117,12,1,0,0.0,10.0,18.9,0,0,0,1,24.1,23.2,2.8,24.8,0
2026-01-20T12:36:00,28.31,26.1,60.5,65.0,0.069,12,1,0,0.0,10.0,32.5,0,0,1,2,28.31,26.8,3.2,27.9,0
2026-01-20T12:54:00,32.71,30.2,53.9,65.0,0.171,12,1,0,0.0,10.0,24.5,0,0,0,1,32.71,32.3,3.9,33.6,0
2026-01-20T13:12:00,40.37,37.3,62.7,65.0,0.035,13,1,0,0.0,10.0,29.0,0,0,1,1,40.37,37.8,4.5,37.3,0
2026-01-20T13:30:00,16.02,19.2,43.3,50.0,0.134,13,1,0,0.0,10.0,32.8,0,0,0,1,16.02,20.2,2.4,24.7,1
2026-01-20T13:48:00,55.45,51.2,34.1,65.0,0.475,13,1,0,0.0,10.0,33.1,1,3,1,2,55.45,60.9,7.3,99.2,1
2026-01-20T14:06:00,26.96,24.9,47.8,65.0,0.265,14,1,0,0.0,10.0,28.8,1,1,1,2,26.96,27.5,3.3,31.2,1
2026-01-20T14:24:00,46.36,42.8,44.0,65.0,0.323,14,1,0,0.0,10.0,32.0,1,1,2,1,46.36,48.3,5.8,63.1,1
2026-01-20T14:42:00,34.11,31.5,57.2,65.0,0.12,14,1,0,0.0,10.0,27.8,0,0,0,1,34.11,33.0,4.0,33.1,0
2026-01-20T15:00:00,13.11,15.7,45.8,50.0,0.084,15,1,0,0.0,10.0,18.9,0,0,0,2,13.11,16.2,2.0,18.1,1
2026-01-20T15:18:00,21.51,19.9,55.3,65.0,0.149,15,1,0,0.0,10.0,27.3,0,0,1,2,21.51,21.1,2.5,19.9,0
2026-01-20T15:36:00,62.56,57.7,48.4,65.0,0.255,15,1,0,7.5,4.7,20.2,0,0,1,0,62.56,63.6,7.6,72.1,1
2026-01-20T15:54:00,55.78,51.5,58.0,65.0,0.108,15,1,0,0.0,10.0,34.5,0,0,1,1,55.78,53.7,6.4,60.1,1
2026-01-20T16:12:00,48.17,44.5,61.7,65.0,0.051,16,1,0,0.0,10.0,38.1,0,0,0,1,48.17,45.4,5.4,44.5,0
2026-01-20T16:30:00,55.75,51.5,56.2,65.0,0.135,16,1,0,0.0,10.0,28.6,0,0,0,2,55.75,54.3,6.5,60.7,1
2026-01-20T16:48:00,46.55,43.0,58.6,65.0,0.098,16,1,0,0.0,10.0,10.8,0,0,0,1,46.55,44.7,5.4,47.5,0
2026-01-20T17:06:00,24.47,22.6,45.6,65.0,0.298,17,1,0,0.0,10.0,27.8,0,0,0,2,24.47,25.3,3.0,33.0,1
2026-01-20T17:24:00,55.59,51.3,40.2,65.0,0.382,17,1,0,0.0,10.0,24.2,0,0,1,0,55.59,59.1,7.1,85.6,1
2026-01-20T17:42:00,36.86,34.0,37.9,65.0,0.417,17,1,0,0.0,10.0,33.6,0,0,2,2,36.86,39.7,4.8,56.5,1
2026-01-20T18:00:00,15.95,19.1,36.1,50.0,0.278,18,1,0,0.0,10.0,28.6,0,0,2,1,15.95,21.2,2.5,24.9,1
2026-01-20T18:18:00,18.41,22.1,26.9,50.0,0.462,18,1,0,0.9,3.6,19.1,0,0,0,2,18.41,26.2,3.1,40.6,1
2026-01-20T18:36:00,36.4,33.6,43.8,65.0,0.326,18,1,0,0.0,10.0,30.1,0,0,1,0,36.4,38.0,4.6,52.5,1
2026-01-20T18:54:00,49.27,45.5,35.1,65.0,0.46,18,1,0,4.1,4.8,42.7,0,0,1,0,49.27,53.9,6.5,83.2,1
2026-01-20T19:12:00,29.1,26.9,43.0,65.0,0.338,19,1,0,0.0,10.0,24.3,0,0,1,1,29.1,30.5,3.7,39.6,1
2026-01-20T19:30:00,58.63,54.1,38.7,65.0,0.405,19,1,0,0.0,10.0,36.8,0,0,0,0,58.63,62.9,7.5,90.8,1
2026-01-20T19:48:00,18.86,22.6,33.7,50.0,0.326,19,1,0,0.0,10.0,30.7,0,0,1,1,18.86,25.5,3.1,36.4,1
2026-01-20T20:06:00,47.69,44.0,38.4,65.0,0.409,20,1,0,0.0,10.0,25.4,0,0,1,2,47.69,51.2,6.1,76.5,1
2026-01-20T20:24:00,9.26,11.1,23.8,50.0,0.524,20,1,0,6.1,3.8,31.1,0,0,0,1,9.26,13.4,2.0,22.1,1
2026-01-20T20:42:00,62.21,57.4,34.7,65.0,0.466,20,1,0,0.0,10.0,35.3,1,1,1,0,62.21,68.1,8.2,107.7,1
2026-01-20T21:00:00,46.36,42.8,59.3,65.0,0.088,21,1,0,0.0,10.0,17.0,0,0,1,0,46.36,44.3,5.3,48.2,0
2026-01-20T21:18:00,28.86,26.6,33.8,65.0,0.48,21,1,0,0.0,10.0,33.6,1,3,0,1,28.86,31.7,3.8,51.3,1
2026-01-20T21:36:00,25.31,23.4,58.5,65.0,0.1,21,1,0,0.0,10.0,19.0,0,0,0,2,25.31,24.3,2.9,26.5,0
2026-01-20T21:54:00,31.21,28.8,53.9,65.0,0.171,21,1,0,0.0,10.0,23.7,0,0,0,1,31.21,30.8,3.7,40.0,1
2026-01-20T22:12:00,12.72,15.3,50.2,50.0,0.0,22,1,0,0.0,10.0,32.3,0,0,0,2,12.72,15.3,2.0,15.3,0
2026-01-20T22:30:00,8.51,10.2,43.9,50.0,0.122,22,1,0,0.0,10.0,29.8,0,0,0,2,8.51,10.7,2.0,10.2,0
2026-01-20T22:48:00,27.81,25.7,54.5,65.0,0.162,22,1,0,0.0,10.0,15.4,0,0,1,0,27.81,27.4,3.3,32.3,1
2026-01-20T23:06:00,34.15,31.5,56.5,65.0,0.131,23,1,0,0.0,10.0,24.0,0,0,1,1,34.15,33.2,4.0,35.7,0
2026-01-20T23:24:00,17.75,21.3,46.6,50.0,0.068,23,1,0,0.0,10.0,12.4,0,0,1,2,17.75,21.9,2.6,23.8,0
2026-01-20T23:42:00,60.57,55.9,40.9,65.0,0.371,23,1,0,5.1,4.0,33.1,1,2,0,0,60.57,64.2,7.7,89.2,1
2026-01-21T00:00:00,15.95,19.1,47.0,50.0,0.06,0,2,0,0.0,10.0,28.0,0,0,0,1,15.95,19.6,2.4,19.1,0
2026-01-21T00:18:00,21.65,20.0,54.9,65.0,0.155,0,2,0,0.0,10.0,28.9,0,0,1,2,21.65,21.2,2.5,21.7,0
2026-01-21T00:36:00,46.6,43.0,59.4,65.0,0.086,0,2,0,0.0,10.0,34.8,0,0,0,2,46.6,44.5,5.3,46.9,0
2026-01-21T00:54:00,47.3,43.7,59.9,65.0,0.078,0,2,0,0.0,10.0,26.0,0,0,0,2,47.3,45.1,5.4,46.2,0
2026-01-21T01:12:00,29.57,27.3,55.9,65.0,0.14,1,2,0,0.0,10.0,23.8,0,0,2,2,29.57,28.8,3.5,29.4,0
2026-01-21T01:30:00,29.36,27.1,65.1,65.0,0.0,1,2,0,0.0,10.0,33.6,0,0,0,1,29.36,27.1,3.3,28.3,0
2026-01-21T01:48:00,48.96,45.2,54.3,65.0,0.165,1,2,0,0.0,10.0,29.3,0,0,1,1,48.96,48.2,5.8,55.7,1
2026-01-21T02:06:00,27.09,25.0,56.5,65.0,0.131,2,2,0,0.0,10.0,19.6,0,0,1,2,27.09,26.3,3.2,25.0,0
2026-01-21T02:24:00,37.95,35.0,58.8,65.0,0.095,2,2,0,0.0,10.0,22.9,0,0,2,0,37.95,36.3,4.4,35.0,0
2026-01-21T02:42:00,39.44,36.4,56.7,65.0,0.128,2,2,0,1.8,3.4,39.2,0,0,0,2,39.44,38.3,4.6,45.3,1
2026-01-21T03:00:00,27.82,25.7,52.4,65.0,0.194,3,2,0,0.0,10.0,24.0,0,0,1,0,27.82,27.7,3.3,29.3,0
2026-01-21T03:18:00,32.69,30.2,57.0,65.0,0.123,3,2,0,0.0,10.0,34.7,0,0,0,2,32.69,31.7,3.8,34.3,0
2026-01-21T03:36:00,14.38,17.3,42.3,50.0,0.154,3,2,0,0.0,10.0,26.4,0,0,0,0,14.38,18.4,2.2,22.1,1
2026-01-21T03:54:00,57.93,53.5,56.2,65.0,0.135,3,2,0,0.0,10.0,27.9,0,0,0,2,57.93,56.4,6.8,61.2,0
2026-01-21T04:12:00,13.84,16.6,38.9,50.0,0.222,4,2,0,0.0,10.0,23.3,0,0,0,0,13.84,18.1,2.2,23.2,1
2026-01-21T04:30:00,8.5,10.2,42.1,50.0,0.158,4,2,0,0.0,10.0,42.5,0,0,0,0,8.5,10.8,2.0,10.2,0
2026-01-21T04:48:00,11.8,14.2,38.9,50.0,0.222,4,2,0,0.0,10.0,31.8,0,0,0,2,11.8,15.5,2.0,17.2,1
2026-01-21T05:06:00,55.49,51.2,55.2,65.0,0.151,5,2,0,3.7,2.9,26.0,0,0,0,1,55.49,54.3,6.5,64.9,1
2026-01-21T05:24:00,22.04,20.3,54.8,65.0,0.157,5,2,0,0.0,10.0,20.4,0,0,0,2,22.04,21.6,2.6,26.4,1
2026-01-21T05:42:00,62.18,57.4,53.9,65.0,0.171,5,2,0,0.0,10.0,25.3,0,0,0,0,62.18,61.3,7.4,73.7,1
2026-01-21T06:00:00,14.58,17.5,21.6,50.0,0.568,6,2,0,0.0,10.0,28.8,1,3,1,2,14.58,21.5,2.6,38.9,1
2026-01-21T06:18:00,38.53,35.6,50.4,65.0,0.225,6,2,0,2.7,2.4,33.5,0,0,0,0,38.53,38.8,4.7,49.9,1
2026-01-21T06:36:00,14.19,17.0,42.0,50.0,0.16,6,2,0,0.0,10.0,30.4,0,0,2,1,14.19,18.1,2.2,20.8,1
2026-01-21T06:54:00,17.58,21.1,43.6,50.0,0.128,6,2,0,0.0,10.0,25.3,0,0,1,2,17.58,22.2,2.7,25.3,1
2026-01-21T07:12:00,54.01,49.9,54.4,65.0,0.163,7,2,0,0.0,10.0,23.4,0,0,0,2,54.01,53.2,6.4,59.6,1
2026-01-21T07:30:00,40.7,37.6,52.3,65.0,0.195,7,2,0,0.0,10.0,25.3,0,0,0,2,40.7,40.5,4.9,53.0,1
2026-01-21T07:48:00,31.29,28.9,54.1,65.0,0.168,7,2,0,2.8,2.9,20.4,0,0,2,2,31.29,30.8,3.7,37.6,1
2026-01-21T08:06:00,13.45,16.1,33.0,50.0,0.34,8,2,0,0.0,10.0,17.5,0,0,2,0,13.45,18.3,2.2,31.0,1
2026-01-21T08:24:00,63.25,58.4,18.0,65.0,0.723,8,2,0,0.6,4.0,24.8,1,3,0,2,63.25,75.3,9.0,206.1,1
2026-01-21T08:42:00,45.39,41.9,41.2,65.0,0.366,8,2,0,0.0,10.0,22.2,0,0,0,2,45.39,48.0,5.8,68.9,1
2026-01-21T09:00:00,57.74,53.3,39.9,65.0,0.386,9,2,0,0.0,10.0,26.1,0,0,1,2,57.74,61.5,7.4,89.1,1
2026-01-21T09:18:00,10.19,12.2,31.0,50.0,0.38,9,2,0,0.0,10.0,20.0,0,0,1,1,10.19,14.1,2.0,20.8,1
2026-01-21T09:36:00,35.62,32.9,40.5,65.0,0.377,9,2,0,0.0,10.0,31.0,0,0,1,0,35.62,37.9,4.5,54.0,1
2026-01-21T09:54:00,49.95,46.1,40.6,65.0,0.375,9,2,0,0.0,10.0,33.0,0,0,0,2,49.95,53.0,6.4,74.6,1
2026-01-21T10:12:00,29.98,27.7,43.3,65.0,0.334,10,2,0,0.0,10.0,27.4,0,0,0,2,29.98,31.4,3.8,39.7,1
2026-01-21T10:30:00,18.72,22.5,30.8,50.0,0.384,10,2,0,0.0,10.0,36.5,0,0,2,2,18.72,26.0,3.1,37.3,1
2026-01-21T10:48:00,18.78,22.5,35.3,50.0,0.294,10,2,0,0.0,10.0,29.1,0,0,0,1,18.78,25.1,3.0,31.0,1
2026-01-21T11:06:00,46.52,42.9,59.0,65.0,0.092,11,2,0,0.5,2.2,21.8,0,0,0,1,46.52,44.5,5.3,46.8,0
2026-01-21T11:24:00,20.49,18.9,58.5,65.0,0.1,11,2,0,0.0,10.0,29.6,0,0,1,2,20.49,19.7,2.4,18.9,0
2026-01-21T11:42:00,58.76,54.2,63.1,65.0,0.029,11,2,0,0.0,10.0,11.0,0,0,0,2,58.76,54.8,6.6,54.5,0
2026-01-21T12:00:00,48.46,44.7,57.9,65.0,0.109,12,2,0,0.0,10.0,27.8,0,0,2,1,48.46,46.6,5.6,47.1,0
2026-01-21T12:18:00,30.51,28.2,54.1,65.0,0.168,12,2,0,0.0,10.0,31.4,0,0,1,2,30.51,30.1,3.6,32.1,0
2026-01-21T12:36:00,48.73,45.0,56.3,65.0,0.134,12,2,0,0.0,10.0,31.7,0,0,1,2,48.73,47.4,5.7,54.6,1
2026-01-21T12:54:00,20.14,18.6,55.8,65.0,0.142,12,2,0,0.0,10.0,25.5,0,0,0,0,20.14,19.7,2.4,19.7,0
2026-01-21T13:12:00,50.24,46.4,57.7,65.0,0.112,13,2,0,0.0,10.0,17.1,0,0,2,2,50.24,48.5,5.8,51.4,0
2026-01-21T13:30:00,8.81,10.6,40.1,50.0,0.198,13,2,0,0.0,10.0,34.4,0,0,0,0,8.81,11.4,2.0,10.9,0
2026-01-21T13:48:00,36.16,33.4,46.0,65.0,0.292,13,2,0,7.1,2.8,23.1,0,0,0,2,36.16,37.3,4.5,44.6,1
2026-01-21T14:06:00,41.41,38.2,56.6,65.0,0.129,14,2,0,0.0,10.0,17.2,0,0,0,1,41.41,40.2,4.8,42.5,0
2026-01-21T14:24:00,9.67,11.6,45.1,50.0,0.098,14,2,0,0.0,10.0,16.6,0,0,0,0,9.67,12.1,2.0,13.9,1
2026-01-21T14:42:00,26.57,24.5,53.5,65.0,0.177,14,2,0,0.0,10.0,25.7,0,0,1,1,26.57,26.2,3.1,32.7,1
2026-01-21T15:00:00,41.57,38.4,57.3,65.0,0.118,15,2,0,0.0,10.0,25.1,0,0,0,2,41.57,40.2,4.8,49.5,1
2026-01-21T15:18:00,59.81,55.2,59.2,65.0,0.089,15,2,0,0.0,10.0,33.3,0,0,1,1,59.81,57.2,6.9,61.2,0
2026-01-21T15:36:00,28.3,26.1,57.8,65.0,0.111,15,2,0,0.0,10.0,40.9,0,0,0,2,28.3,27.3,3.3,34.0,1
2026-01-21T15:54:00,32.05,29.6,58.0,65.0,0.108,15,2,0,0.0,10.0,22.7,0,0,1,2,32.05,30.9,3.7,32.4,0
2026-01-21T16:12:00,38.58,35.6,59.1,65.0,0.091,16,2,0,0.0,10.0,27.9,0,0,1,0,38.58,36.9,4.4,41.5,1
2026-01-21T16:30:00,22.27,20.6,54.6,65.0,0.16,16,2,0,0.0,10.0,29.8,0,0,2,1,22.27,21.9,2.6,27.7,1
2026-01-21T16:48:00,56.55,52.2,54.5,65.0,0.162,16,2,0,0.0,10.0,24.5,0,0,1,1,56.55,55.6,6.7,65.3,1
2026-01-21T17:06:00,17.7,21.2,37.1,50.0,0.258,17,2,0,0.0,10.0,28.0,0,0,0,1,17.7,23.4,2.8,32.3,1
2026-01-21T17:24:00,19.29,23.1,30.0,50.0,0.4,17,2,0,0.0,10.0,20.5,0,0,0,0,19.29,26.8,3.2,42.6,1
2026-01-21T17:42:00,39.18,36.2,39.9,65.0,0.386,17,2,0,0.0,10.0,24.7,0,0,0,1,39.18,41.8,5.0,58.7,1
2026-01-21T18:00:00,55.32,51.1,42.0,65.0,0.354,18,2,0,0.0,10.0,28.7,0,0,0,0,55.32,58.3,7.0,79.3,1
2026-01-21T18:18:00,25.9,23.9,40.8,65.0,0.372,18,2,0,0.0,10.0,21.3,0,0,0,1,25.9,27.5,3.3,37.8,1
2026-01-21T18:36:00,49.48,45.7,41.2,65.0,0.366,18,2,0,0.0,10.0,25.8,0,0,0,0,49.48,52.4,6.3,73.5,1
2026-01-21T18:54:00,11.76,14.1,30.2,50.0,0.396,18,2,0,0.0,10.0,21.2,0,0,1,1,11.76,16.3,2.0,27.2,1
2026-01-21T19:12:00,10.98,13.2,30.6,50.0,0.388,19,2,0,0.0,10.0,33.6,0,0,0,2,10.98,15.2,2.0,24.2,1
2026-01-21T19:30:00,19.0,22.8,30.6,50.0,0.388,19,2,0,0.0,10.0,15.9,0,0,0,2,19.0,26.3,3.2,42.1,1
2026-01-21T19:48:00,36.68,33.9,32.7,65.0,0.497,19,2,0,4.0,3.1,22.6,0,0,2,2,36.68,40.6,4.9,67.8,1
2026-01-21T20:06:00,57.44,53.0,41.1,65.0,0.368,20,2,0,0.0,10.0,32.9,0,0,0,2,57.44,60.8,7.3,80.3,1
2026-01-21T20:24:00,40.48,37.4,39.7,65.0,0.389,20,2,0,0.0,10.0,23.1,0,0,0,2,40.48,43.2,5.2,61.5,1
2026-01-21T20:42:00,13.62,16.3,32.2,50.0,0.356,20,2,0,0.0,10.0,27.8,0,0,0,1,13.62,18.6,2.2,24.3,1
2026-01-21T21:00:00,15.3,18.4,42.0,50.0,0.16,21,2,0,0.0,10.0,15.9,1,1,2,2,15.3,19.6,2.4,23.3,1
2026-01-21T21:18:00,46.22,42.7,40.2,65.0,0.382,21,2,0,0.0,10.0,24.0,1,2,0,2,46.22,49.2,5.9,66.0,1
2026-01-21T21:36:00,28.17,26.0,57.6,65.0,0.114,21,2,0,0.0,10.0,29.7,0,0,1,1,28.17,27.2,3.3,31.7,1
